state,last_update,lat,long,confirmed,deaths,new_deaths,recovered,active,fips,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,date,month_abbr,day,state_abbr
New York,2020-05-16T02:32:24Z,42.1657,-74.9481,345813,27878,237,60302,257633,36,1777.633411,1338048,74751,8.061582416,6878.164877,21.61601791,5/16/2020,May,16,NY
North Carolina,2020-05-16T02:32:24Z,35.6301,-79.8064,17494,667,26,9115,7712,37,166.7988166,231547,NA,3.812735795,2207.714965,NA,5/16/2020,May,16,NC
North Dakota,2020-05-16T02:32:24Z,47.5289,-99.784,1761,42,2,1071,648,38,231.0835601,51715,130,2.385008518,6786.193249,7.382169222,5/16/2020,May,16,ND
Ohio,2020-05-16T02:32:24Z,40.3888,-82.7649,26954,1581,47,NA,25373,39,230.5908924,246182,4791,5.865548713,2106.081734,17.77472731,5/16/2020,May,16,OH
Oklahoma,2020-05-16T02:32:24Z,35.5653,-96.9289,5087,285,1,3801,1001,40,128.5579298,118192,863,5.602516218,2986.931165,16.96481227,5/16/2020,May,16,OK
Oregon,2020-05-16T02:32:24Z,44.572,-122.0709,3541,137,0,1406,1998,41,83.95497396,89506,691,3.86896357,2122.133267,19.51426151,5/16/2020,May,16,OR
Pennsylvania,2020-05-16T02:32:24Z,40.5908,-77.2098,64136,4422,134,NA,59714,42,500.9846517,319832,NA,6.894723712,2498.299288,NA,5/16/2020,May,16,PA
Rhode Island,2020-05-16T02:32:24Z,41.6809,-71.5118,12219,479,11,919,10821,44,1153.431172,104978,1372,3.920124396,9909.558687,11.22841476,5/16/2020,May,16,RI
South Carolina,2020-05-16T02:32:24Z,33.8569,-80.945,8407,380,9,5076,2951,45,163.2834918,109616,1421,4.520042821,2128.997649,16.90258118,5/16/2020,May,16,SC
South Dakota,2020-05-16T02:32:24Z,44.2998,-99.4388,3887,44,1,2574,1269,46,439.3783367,27414,296,1.13197839,3098.821128,7.615127348,5/16/2020,May,16,SD
Tennessee,2020-05-16T02:32:24Z,35.7478,-86.6923,16960,290,3,9280,7390,47,248.3462861,309756,1454,1.70990566,4535.775483,8.573113208,5/16/2020,May,16,TN
Texas,2020-05-16T02:32:24Z,31.0545,-97.5635,45721,1280,45,25454,18987,48,157.6810168,645992,NA,2.79958881,2227.875056,NA,5/16/2020,May,16,TX
Utah,2020-05-16T02:32:24Z,40.15,-111.8624,6913,77,2,3719,3117,49,215.6297743,163218,566,1.113843483,5091.083539,8.187472877,5/16/2020,May,16,UT
Vermont,2020-05-16T02:32:24Z,44.0459,-72.7107,933,53,0,796,84,50,149.5218666,23205,NA,5.680600214,3718.815556,NA,5/16/2020,May,16,VT
Virginia,2020-05-16T02:32:24Z,37.7693,-78.17,28672,978,22,3805,23889,51,335.9139614,178014,5316,3.410993304,2085.56738,18.54073661,5/16/2020,May,16,VA
Washington,2020-05-16T02:32:24Z,47.4009,-121.4905,17951,991,8,NA,16960,53,235.7354201,267931,NA,5.520583811,3518.512998,NA,5/16/2020,May,16,WA
West Virginia,2020-05-16T02:32:24Z,38.4912,-80.9545,1447,64,4,870,513,54,80.74114456,70936,NA,4.422944022,3958.15745,NA,5/16/2020,May,16,WV
Wisconsin,2020-05-16T02:32:24Z,44.2685,-89.6165,11685,445,11,6250,4990,55,200.689265,140342,1977,3.808301241,2410.366524,16.91912709,5/16/2020,May,16,WI
Wyoming,2020-05-16T02:32:24Z,42.756,-107.3025,716,7,0,487,222,56,123.712979,16022,68,0.977653631,2768.33708,9.497206704,5/16/2020,May,16,WY
Alabama,2020-05-17T02:32:37Z,32.3182,-86.9023,11674,485,2,NA,11189,1,238.0901394,153494,1387,4.154531437,3130.49579,11.88110331,5/17/2020,May,17,AL
Alaska,2020-05-17T02:32:37Z,61.3707,-152.4044,388,10,0,344,34,2,53.03843236,33281,NA,2.577319588,4549.412545,NA,5/17/2020,May,17,AK
Arizona,2020-05-17T02:32:37Z,33.7298,-111.4312,13666,679,28,3357,9630,4,187.7528691,146788,1683,4.96853505,2016.674092,12.31523489,5/17/2020,May,17,AZ
Arkansas,2020-05-17T02:32:37Z,34.9697,-92.3731,4578,98,0,3472,1008,5,151.6997128,81644,520,2.140672783,2705.410954,11.35867191,5/17/2020,May,17,AR
California,2020-05-17T02:32:37Z,36.1162,-119.6816,78725,3208,72,NA,75517,6,199.2421434,1179126,NA,4.074944427,2984.205672,NA,5/17/2020,May,17,CA
Colorado,2020-05-17T02:32:37Z,39.0598,-105.3111,21633,1192,42,3312,17129,8,375.6553521,121840,3842,5.51010031,2115.742066,17.75990385,5/17/2020,May,17,CO
Connecticut,2020-05-17T02:32:37Z,41.5978,-72.7554,36703,3339,54,6264,27100,9,1029.454291,164755,10946,9.097348991,4621.086605,29.82317522,5/17/2020,May,17,CT
Delaware,2020-05-17T02:32:37Z,39.3185,-75.5071,7547,286,15,3367,3894,10,775.0337864,39758,NA,3.789585266,4082.919475,NA,5/17/2020,May,17,DE
District of Columbia,2020-05-17T02:32:37Z,38.8974,-77.0268,7042,375,7,998,5669,11,997.8051687,35532,NA,5.325191707,5034.65113,NA,5/17/2020,May,17,DC
Florida,2020-05-17T02:32:37Z,27.7663,-81.6868,44811,1964,47,NA,42847,12,208.6392994,630047,8393,4.382852425,2933.488756,18.72977617,5/17/2020,May,17,FL
Georgia,2020-05-17T02:32:37Z,33.0406,-83.6431,37212,1598,10,NA,35614,13,350.4805262,321069,6735,4.294313662,3023.982373,18.09900032,5/17/2020,May,17,GA
Hawaii,2020-05-17T02:32:37Z,21.0943,-157.4983,639,17,0,565,57,15,45.1311983,40883,81,2.660406886,2887.478529,12.67605634,5/17/2020,May,17,HI
Idaho,2020-05-17T02:32:37Z,44.2405,-114.4788,2419,73,1,1588,758,16,135.3616125,35688,213,3.01777594,1997.017456,8.805291443,5/17/2020,May,17,ID
Illinois,2020-05-17T02:32:37Z,40.3495,-88.9861,92457,4129,70,NA,88328,17,729.6267837,561649,NA,4.465859805,4432.26747,NA,5/17/2020,May,17,IL
Indiana,2020-05-17T02:32:37Z,39.8494,-86.2583,27280,1741,50,NA,25539,18,405.215576,171358,4389,6.381964809,2545.342034,16.08870968,5/17/2020,May,17,IN
Iowa,2020-05-17T02:32:37Z,42.0115,-93.2105,14328,346,10,6927,7055,19,454.1262159,96300,NA,2.414852038,3052.23022,NA,5/17/2020,May,17,IA
Kansas,2020-05-17T02:32:37Z,38.5266,-96.7265,7939,195,2,443,7301,20,272.5075292,61592,724,2.456228744,2114.155906,9.119536466,5/17/2020,May,17,KS
Kentucky,2020-05-17T02:32:37Z,37.6681,-84.6701,7688,334,2,2739,4615,21,172.0806335,127734,1896,4.344432882,2859.072273,24.66181061,5/17/2020,May,17,KY
Louisiana,2020-05-17T02:32:37Z,31.1695,-91.8678,34117,2479,31,22608,9030,22,733.8892625,259742,NA,7.266172289,5587.298555,NA,5/17/2020,May,17,LA
Maine,2020-05-17T02:32:37Z,44.6939,-69.3819,1648,70,1,1012,566,23,122.599709,23740,214,4.247572816,1766.090468,12.98543689,5/17/2020,May,17,ME
Maryland,2020-05-17T02:32:37Z,39.0639,-76.8021,37968,1957,46,2806,33205,24,628.0186844,190175,6755,5.154340497,3145.634569,17.79129794,5/17/2020,May,17,MD
Massachusetts,2020-05-17T02:32:37Z,42.2302,-71.5301,84933,5705,113,NA,79228,25,1232.251912,448089,8456,6.717059329,6501.107072,9.95608303,5/17/2020,May,17,MA
Michigan,2020-05-17T02:32:37Z,43.3266,-84.5361,50538,4881,56,28234,17423,26,506.0450951,357921,NA,9.658079069,3583.920347,NA,5/17/2020,May,17,MI
Minnesota,2020-05-17T02:32:37Z,45.6945,-93.9002,14969,709,17,9571,4689,27,265.4251199,143281,2039,4.736455341,2540.609033,13.6214844,5/17/2020,May,17,MN
Mississippi,2020-05-17T02:32:37Z,32.7416,-89.6787,11123,510,17,6268,4345,28,373.7380084,108476,1748,4.585093949,3644.844395,15.71518475,5/17/2020,May,17,MS
Missouri,2020-05-17T02:32:37Z,38.4561,-92.2884,10959,594,13,NA,10365,29,178.5601395,139340,NA,5.420202573,2270.332133,NA,5/17/2020,May,17,MO
Montana,2020-05-17T02:32:37Z,46.9219,-110.4544,468,16,0,431,21,30,43.78832648,26091,63,3.418803419,2441.199201,13.46153846,5/17/2020,May,17,MT
Nebraska,2020-05-17T02:32:37Z,41.1254,-98.2681,10220,123,10,NA,10097,31,528.3270127,59978,NA,1.203522505,3100.586846,NA,5/17/2020,May,17,NE
Nevada,2020-05-17T02:32:37Z,38.3135,-117.0554,6813,347,4,272,6194,32,221.1900956,73664,NA,5.093204169,2391.56718,NA,5/17/2020,May,17,NV
New Hampshire,2020-05-17T02:32:37Z,43.4525,-71.5639,3556,171,20,1254,2131,33,261.5261625,42676,335,4.808773903,3138.608131,9.420697413,5/17/2020,May,17,NH
New Jersey,2020-05-17T02:32:37Z,40.2989,-74.521,145089,10261,113,22939,111889,34,1633.482283,475224,NA,7.07221085,5350.302121,NA,5/17/2020,May,17,NJ
New Mexico,2020-05-17T02:32:37Z,34.8405,-106.2485,5847,259,6,1671,3917,35,278.8496344,124458,886,4.429622028,5935.534085,15.15306995,5/17/2020,May,17,NM
New York,2020-05-17T02:32:37Z,42.1657,-74.9481,348232,28049,171,60796,259387,36,1790.068153,1378717,75163,8.054687679,7087.221717,21.58417377,5/17/2020,May,17,NY
North Carolina,2020-05-17T02:32:37Z,35.6301,-79.8064,18130,676,9,9115,8339,37,172.8628413,238586,NA,3.728626586,2274.829225,NA,5/17/2020,May,17,NC
North Dakota,2020-05-17T02:32:37Z,47.5289,-99.784,1848,42,0,1111,695,38,242.4999541,53487,130,2.272727273,7018.720262,7.034632035,5/17/2020,May,17,ND
Ohio,2020-05-17T02:32:37Z,40.3888,-82.7649,27474,1610,29,NA,25864,39,235.0394812,246702,4870,5.860085899,2110.530323,17.72584989,5/17/2020,May,17,OH
Oklahoma,2020-05-17T02:32:37Z,35.5653,-96.9289,5237,288,3,3945,1004,40,132.3487081,123399,878,5.499331678,3118.521718,16.76532366,5/17/2020,May,17,OK
Oregon,2020-05-17T02:32:37Z,44.572,-122.0709,3612,137,0,1406,2069,41,85.63834113,92199,699,3.792912514,2185.982673,19.35215947,5/17/2020,May,17,OR
Pennsylvania,2020-05-17T02:32:37Z,40.5908,-77.2098,65185,4480,58,NA,60705,42,509.1786909,327836,NA,6.872746798,2560.820822,NA,5/17/2020,May,17,PA
Rhode Island,2020-05-17T02:32:37Z,41.6809,-71.5118,12434,489,10,947,10998,44,1173.726426,108480,1403,3.932764999,10240.13533,11.28357729,5/17/2020,May,17,RI
South Carolina,2020-05-17T02:32:37Z,33.8569,-80.945,8661,380,0,5076,3205,45,168.2167625,109616,1421,4.387484124,2128.997649,16.40688142,5/17/2020,May,17,SC
South Dakota,2020-05-17T02:32:37Z,44.2998,-99.4388,3959,44,0,2673,1242,46,447.5170659,28176,304,1.111391766,3184.956011,7.678706744,5/17/2020,May,17,SD
Tennessee,2020-05-17T02:32:37Z,35.7478,-86.6923,17263,295,5,9529,7439,47,252.7831331,320201,1474,1.708857093,4688.722238,8.53849273,5/17/2020,May,17,TN
Texas,2020-05-17T02:32:37Z,31.0545,-97.5635,47452,1318,38,26601,19533,48,163.6508303,678471,NA,2.777543623,2339.887517,NA,5/17/2020,May,17,TX
Utah,2020-05-17T02:32:37Z,40.15,-111.8624,7068,78,1,3896,3094,49,220.4645226,166774,578,1.103565365,5202.002022,8.17770232,5/17/2020,May,17,UT
Vermont,2020-05-17T02:32:37Z,44.0459,-72.7107,934,53,0,804,77,50,149.6821258,22276,NA,5.674518201,3569.934726,NA,5/17/2020,May,17,VT
Virginia,2020-05-17T02:32:37Z,37.7693,-78.17,29683,1003,25,3909,24771,51,347.7585839,185568,5414,3.379038507,2174.06815,18.23939629,5/17/2020,May,17,VA
Washington,2020-05-17T02:32:37Z,47.4009,-121.4905,18288,999,8,NA,17289,53,240.1609583,273303,NA,5.462598425,3589.058966,NA,5/17/2020,May,17,WA
West Virginia,2020-05-17T02:32:37Z,38.4912,-80.9545,1470,64,0,889,517,54,82.02452143,73393,NA,4.353741497,4095.255579,NA,5/17/2020,May,17,WV
Wisconsin,2020-05-17T02:32:37Z,44.2685,-89.6165,12187,453,8,6542,5192,55,209.3110888,146393,2018,3.717075572,2514.292133,16.55862805,5/17/2020,May,17,WI
Wyoming,2020-05-17T02:32:37Z,42.756,-107.3025,741,7,0,496,238,56,128.0325662,16394,69,0.944669366,2832.612538,9.311740891,5/17/2020,May,17,WY
Alabama,2020-05-18T02:32:26Z,32.3182,-86.9023,11771,488,3,NA,11283,1,240.0684453,156350,1392,4.145782007,3188.743643,11.82567326,5/18/2020,May,18,AL
Alaska,2020-05-18T02:32:26Z,61.3707,-152.4044,388,10,0,344,34,2,53.03843236,34651,NA,2.577319588,4736.687422,NA,5/18/2020,May,18,AK
Arizona,2020-05-18T02:32:26Z,33.7298,-111.4312,13945,680,1,3450,9815,4,191.5859622,151761,1699,4.876299749,2084.996573,12.18357834,5/18/2020,May,18,AZ
Arkansas,2020-05-18T02:32:26Z,34.9697,-92.3731,4759,98,0,3590,1071,5,157.6974515,85185,520,2.059256146,2822.747932,10.92666527,5/18/2020,May,18,AR
California,2020-05-18T02:32:26Z,36.1162,-119.6816,80166,3240,32,NA,76926,6,202.8891161,1235243,NA,4.041613652,3126.230078,NA,5/18/2020,May,18,CA
Colorado,2020-05-18T02:32:26Z,39.0598,-105.3111,21938,1215,23,3346,17377,8,380.9516533,125548,3866,5.538335309,2180.131195,17.62239037,5/18/2020,May,18,CO
Connecticut,2020-05-18T02:32:26Z,41.5978,-72.7554,37419,3408,69,6264,27747,9,1049.536826,170607,10946,9.107672573,4785.224864,29.25251877,5/18/2020,May,18,CT
Delaware,2020-05-18T02:32:26Z,39.3185,-75.5071,7670,290,4,3478,3902,10,787.6651838,40865,NA,3.780964798,4196.602051,NA,5/18/2020,May,18,DE
District of Columbia,2020-05-18T02:32:26Z,38.8974,-77.0268,7123,383,8,1023,5717,11,1009.282337,36526,NA,5.376947915,5175.494404,NA,5/18/2020,May,18,DC
Florida,2020-05-18T02:32:26Z,27.7663,-81.6868,45588,1973,9,NA,43615,12,212.256999,651792,8478,4.327893305,3034.733129,18.59699921,5/18/2020,May,18,FL
Georgia,2020-05-18T02:32:26Z,33.0406,-83.6431,37579,1610,12,NA,35969,13,353.9371088,351175,6790,4.284307725,3307.535171,18.06860214,5/18/2020,May,18,GA
Hawaii,2020-05-18T02:32:26Z,21.0943,-157.4983,640,17,0,572,51,15,45.20182615,41674,82,2.65625,2943.345161,12.8125,5/18/2020,May,18,HI
Idaho,2020-05-18T02:32:26Z,44.2405,-114.4788,2419,73,0,1612,734,16,135.3616125,36672,213,3.01777594,2052.079807,8.805291443,5/18/2020,May,18,ID
Illinois,2020-05-18T02:32:26Z,40.3495,-88.9861,94191,4177,48,NA,90014,17,743.3106891,581944,NA,4.434606279,4592.425982,NA,5/18/2020,May,18,IL
Indiana,2020-05-18T02:32:26Z,39.8494,-86.2583,27778,1751,10,NA,26027,18,412.6128398,177243,4389,6.303549572,2632.757491,15.8002736,5/18/2020,May,18,IN
Iowa,2020-05-18T02:32:26Z,42.0115,-93.2105,14651,351,5,7154,7146,19,464.3637067,100241,NA,2.395740905,3177.140285,NA,5/18/2020,May,18,IA
Kansas,2020-05-18T02:32:26Z,38.5266,-96.7265,7953,195,0,443,7315,20,272.9880816,61592,724,2.451904942,2114.155906,9.103482962,5/18/2020,May,18,KS
Kentucky,2020-05-18T02:32:26Z,37.6681,-84.6701,7688,334,0,2768,4586,21,172.0806335,129685,1896,4.344432882,2902.741539,24.66181061,5/18/2020,May,18,KY
Louisiana,2020-05-18T02:32:26Z,31.1695,-91.8678,34432,2491,12,22608,9333,22,740.6652134,265170,NA,7.234549257,5704.060021,NA,5/18/2020,May,18,LA
Maine,2020-05-18T02:32:26Z,44.6939,-69.3819,1687,70,0,1028,589,23,125.501037,23779,216,4.149377593,1768.991796,12.80379372,5/18/2020,May,18,ME
Maryland,2020-05-18T02:32:26Z,39.0639,-76.8021,38804,1992,35,2816,33996,24,641.8467402,194926,6993,5.133491393,3224.219608,18.02133801,5/18/2020,May,18,MD
Massachusetts,2020-05-18T02:32:26Z,42.2302,-71.5301,86010,5797,92,NA,80213,25,1247.877585,460826,8539,6.739913963,6685.902059,9.927915359,5/18/2020,May,18,MA
Michigan,2020-05-18T02:32:26Z,43.3266,-84.5361,51142,4891,10,28234,18017,26,512.0930439,396958,NA,9.563568104,3974.804085,NA,5/18/2020,May,18,MI
Minnesota,2020-05-18T02:32:26Z,45.6945,-93.9002,15668,731,22,10175,4762,27,277.8195457,150585,2090,4.665560378,2670.121029,13.33929027,5/18/2020,May,18,MN
Mississippi,2020-05-18T02:32:26Z,32.7416,-89.6787,11296,521,11,6268,4507,28,379.5508894,113126,1773,4.612252125,3801.086572,15.69582153,5/18/2020,May,18,MS
Missouri,2020-05-18T02:32:26Z,38.4561,-92.2884,11108,600,6,NA,10508,29,180.9878666,157044,NA,5.401512423,2558.791728,NA,5/18/2020,May,18,MO
Montana,2020-05-18T02:32:26Z,46.9219,-110.4544,468,16,0,431,21,30,43.78832648,26885,63,3.418803419,2515.489653,13.46153846,5/18/2020,May,18,MT
Nebraska,2020-05-18T02:32:26Z,41.1254,-98.2681,10177,123,0,NA,10054,31,526.1041104,65640,NA,1.208607645,3393.286215,NA,5/18/2020,May,18,NE
Nevada,2020-05-18T02:32:26Z,38.3135,-117.0554,6949,350,3,272,6327,32,225.6054563,80637,NA,5.036695927,2617.951818,NA,5/18/2020,May,18,NV
New Hampshire,2020-05-18T02:32:26Z,43.4525,-71.5639,3596,172,1,1258,2166,33,264.4679641,44752,347,4.783092325,3291.287634,9.649610679,5/18/2020,May,18,NH
New Jersey,2020-05-18T02:32:26Z,40.2989,-74.521,146504,10363,102,23299,112842,34,1649.413039,487565,NA,7.073527003,5489.243081,NA,5/18/2020,May,18,NJ
New Mexico,2020-05-18T02:32:26Z,34.8405,-106.2485,5938,265,6,1739,3934,35,283.1895209,128584,886,4.462782082,6132.307403,14.92084877,5/18/2020,May,18,NM
New York,2020-05-18T02:32:26Z,42.1657,-74.9481,350121,28232,183,61381,260508,36,1799.778457,1413396,75525,8.063498048,7265.48728,21.57111399,5/18/2020,May,18,NY
North Carolina,2020-05-18T02:32:26Z,35.6301,-79.8064,18673,686,10,9115,8872,37,178.0401454,248944,NA,3.673753548,2373.588922,NA,5/18/2020,May,18,NC
North Dakota,2020-05-18T02:32:26Z,47.5289,-99.784,1900,43,1,1178,679,38,249.3235459,55221,130,2.263157895,7246.260803,6.842105263,5/18/2020,May,18,ND
Ohio,2020-05-18T02:32:26Z,40.3888,-82.7649,27923,1625,15,NA,26298,39,238.8806666,264462,4921,5.819575261,2262.466743,17.62346453,5/18/2020,May,18,OH
Oklahoma,2020-05-18T02:32:26Z,35.5653,-96.9289,5310,288,0,3983,1039,40,134.1935536,123472,880,5.423728814,3120.366563,16.57250471,5/18/2020,May,18,OK
Oregon,2020-05-18T02:32:26Z,44.572,-122.0709,3623,137,0,1406,2080,41,85.89914449,94356,703,3.781396633,2237.123842,19.403809,5/18/2020,May,18,OR
Pennsylvania,2020-05-18T02:32:26Z,40.5908,-77.2098,65700,4495,15,NA,61205,42,513.2015033,332904,NA,6.841704718,2600.408421,NA,5/18/2020,May,18,PA
Rhode Island,2020-05-18T02:32:26Z,41.6809,-71.5118,12674,499,10,972,11203,44,1196.381592,112550,1418,3.937194256,10624.32919,11.18825943,5/18/2020,May,18,RI
South Carolina,2020-05-18T02:32:26Z,33.8569,-80.945,8816,385,5,5076,3355,45,171.227223,120331,1421,4.367059891,2337.107868,16.11842105,5/18/2020,May,18,SC
South Dakota,2020-05-18T02:32:26Z,44.2998,-99.4388,3987,44,0,2724,1219,46,450.6821272,28559,312,1.103586657,3228.249529,7.825432656,5/18/2020,May,18,SD
Tennessee,2020-05-18T02:32:26Z,35.7478,-86.6923,17359,298,3,9652,7409,47,254.1888668,325280,1482,1.716688749,4763.094336,8.537358143,5/18/2020,May,18,TN
Texas,2020-05-18T02:32:26Z,31.0545,-97.5635,48396,1343,25,27570,19483,48,166.9064651,693276,NA,2.775022729,2390.946493,NA,5/18/2020,May,18,TX
Utah,2020-05-18T02:32:26Z,40.15,-111.8624,7238,80,2,4075,3083,49,225.7671498,170752,586,1.105277701,5326.083498,8.09615916,5/18/2020,May,18,UT
Vermont,2020-05-18T02:32:26Z,44.0459,-72.7107,940,54,1,810,76,50,150.6436812,22282,NA,5.744680851,3570.896282,NA,5/18/2020,May,18,VT
Virginia,2020-05-18T02:32:26Z,37.7693,-78.17,30388,1010,7,3993,25385,51,356.0181871,190361,5517,3.3236804,2230.221736,18.15519284,5/18/2020,May,18,VA
Washington,2020-05-18T02:32:26Z,47.4009,-121.4905,18433,1001,2,NA,17432,53,242.0651216,280993,NA,5.430477947,3690.045284,NA,5/18/2020,May,18,WA
West Virginia,2020-05-18T02:32:26Z,38.4912,-80.9545,1492,67,3,919,506,54,83.2520993,75490,NA,4.490616622,4212.26607,NA,5/18/2020,May,18,WV
Wisconsin,2020-05-18T02:32:26Z,44.2685,-89.6165,12543,453,0,6542,5548,55,215.4253702,152217,2038,3.611576178,2614.319029,16.24810651,5/18/2020,May,18,WI
Wyoming,2020-05-18T02:32:26Z,42.756,-107.3025,754,8,1,498,248,56,130.2787516,17085,70,1.061007958,2952.00593,9.283819629,5/18/2020,May,18,WY
Alabama,2020-05-19T02:32:23Z,32.3182,-86.9023,12086,489,1,NA,11597,1,246.4928409,157123,1416,4.046003641,3204.508906,11.71603508,5/19/2020,May,19,AL
Alaska,2020-05-19T02:32:23Z,61.3707,-152.4044,388,10,0,345,33,2,53.03843236,35611,NA,2.577319588,4867.916533,NA,5/19/2020,May,19,AK
Arizona,2020-05-19T02:32:23Z,33.7298,-111.4312,14208,687,7,3570,9951,4,195.1992363,156473,1717,4.835304054,2149.733257,12.08474099,5/19/2020,May,19,AZ
Arkansas,2020-05-19T02:32:23Z,34.9697,-92.3731,4813,100,2,3645,1068,5,159.4868321,85239,530,2.077706212,2824.537313,11.01184293,5/19/2020,May,19,AR
California,2020-05-19T02:32:23Z,36.1162,-119.6816,81457,3279,39,NA,78178,6,206.1564595,1292672,NA,4.025436733,3271.574976,NA,5/19/2020,May,19,CA
Colorado,2020-05-19T02:32:23Z,39.0598,-105.3111,22202,1224,9,3346,17632,8,385.5359926,128495,3872,5.513016845,2231.30562,17.43987028,5/19/2020,May,19,CO
Connecticut,2020-05-19T02:32:23Z,41.5978,-72.7554,38116,3450,42,6264,28402,9,1069.086444,177679,10946,9.051317032,4983.581967,28.71759891,5/19/2020,May,19,CT
Delaware,2020-05-19T02:32:23Z,39.3185,-75.5071,7869,297,7,3545,4027,10,808.1013469,42458,NA,3.774304232,4360.194051,NA,5/19/2020,May,19,DE
District of Columbia,2020-05-19T02:32:23Z,38.8974,-77.0268,7270,392,9,1028,5850,11,1030.111272,37825,NA,5.392022008,5359.554176,NA,5/19/2020,May,19,DC
Florida,2020-05-19T02:32:23Z,27.7663,-81.6868,46442,1997,24,NA,44445,12,216.2332093,676412,8553,4.299987081,3149.363455,18.41651953,5/19/2020,May,19,FL
Georgia,2020-05-19T02:32:23Z,33.0406,-83.6431,38283,1649,39,NA,36634,13,360.5677197,364289,6916,4.307394927,3431.049135,18.06545986,5/19/2020,May,19,GA
Hawaii,2020-05-19T02:32:23Z,21.0943,-157.4983,640,17,0,573,50,15,45.20182615,42045,82,2.65625,2969.548095,12.8125,5/19/2020,May,19,HI
Idaho,2020-05-19T02:32:23Z,44.2405,-114.4788,2455,74,1,1612,769,16,137.3760887,36672,213,3.014256619,2052.079807,8.676171079,5/19/2020,May,19,ID
Illinois,2020-05-19T02:32:23Z,40.3495,-88.9861,96485,4234,57,NA,92251,17,761.4138489,603241,NA,4.388246878,4760.491803,NA,5/19/2020,May,19,IL
Indiana,2020-05-19T02:32:23Z,39.8494,-86.2583,28255,1765,14,NA,26490,18,419.6981708,183912,4389,6.246682003,2731.818439,15.53353389,5/19/2020,May,19,IN
Iowa,2020-05-19T02:32:23Z,42.0115,-93.2105,14955,355,4,7324,7276,19,473.9989921,103148,NA,2.373788031,3269.277702,NA,5/19/2020,May,19,IA
Kansas,2020-05-19T02:32:23Z,38.5266,-96.7265,8303,198,3,465,7640,20,285.0018913,66990,740,2.384680236,2299.443177,8.912441286,5/19/2020,May,19,KS
Kentucky,2020-05-19T02:32:23Z,37.6681,-84.6701,7935,346,12,2768,4821,21,177.6092386,129685,1896,4.360428481,2902.741539,23.89413989,5/19/2020,May,19,KY
Louisiana,2020-05-19T02:32:23Z,31.1695,-91.8678,34709,2563,72,26249,5897,22,746.623748,269748,NA,7.384251923,5802.537174,NA,5/19/2020,May,19,LA
Maine,2020-05-19T02:32:23Z,44.6939,-69.3819,1713,71,1,1053,589,23,127.4352557,23805,223,4.144775248,1770.926015,13.01809691,5/19/2020,May,19,ME
Maryland,2020-05-19T02:32:23Z,39.0639,-76.8021,39762,2023,31,2817,34922,24,657.6927657,201506,7086,5.087772245,3333.057654,17.82103516,5/19/2020,May,19,MD
Massachusetts,2020-05-19T02:32:23Z,42.2302,-71.5301,87052,5862,65,NA,81190,25,1262.99546,460826,8539,6.733906171,6685.902059,9.809079631,5/19/2020,May,19,MA
Michigan,2020-05-19T02:32:23Z,43.3266,-84.5361,51915,4915,24,28234,18766,26,519.8332168,410178,NA,9.467398632,4107.178064,NA,5/19/2020,May,19,MI
Minnesota,2020-05-19T02:32:23Z,45.6945,-93.9002,16372,740,9,10764,4868,27,290.3026297,156606,2128,4.519912045,2776.883314,12.99780112,5/19/2020,May,19,MN
Mississippi,2020-05-19T02:32:23Z,32.7416,-89.6787,11432,527,6,7681,3224,28,384.1205531,115767,1805,4.60986704,3889.825409,15.7890133,5/19/2020,May,19,MS
Missouri,2020-05-19T02:32:23Z,38.4561,-92.2884,11242,611,11,NA,10631,29,183.1711916,151338,NA,5.434975983,2465.821188,NA,5/19/2020,May,19,MO
